State,District,Kind_of_Data,Type_of_initative,Dropdown_list,Card Title,Card Description,Helpline_numbers,Link,Eligibilty (if any),Documents Required (if any),Duration,Any other relevant details,Source links for PDFs,
Maharashtra,Pune,District,Food view,Others,List of Public Food Shelters in Pune,,,https://www.google.com/search?rlz=1C1CHBF_enIN893IN893&q=public+food+shelter+pune+maharashtra&npsic=0&rflfq=1&rlha=0&rllag=18607162;73772638;1180&tbm=lcl&ved=2ahUKEwi81bHXk6HpAhXxxDgGHa-mB8UQjGp6BAgLEDE&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!2m1!1e3!3sIAE;lf:1;lf_ui:2&rldoc=1#rlfi=hd:;si:17154302606007289554;l;CiRwdWJsaWMgZm9vZCBzaGVsdGVyIHB1bmUgbWFoYXJhc2h0cmEiA_ABAVo7ChNwdWJsaWMgZm9vZCBzaGVsdGVyIiRwdWJsaWMgZm9vZCBzaGVsdGVyIHB1bmUgbWFoYXJhc2h0cmE;mv:[[18.63673591692794;74.00947266259766];[18.48409239903419;73.68674927392578];null;[18.560431226035828;73.84811096826172];12],,,,,,
Maharashtra,Raigad,District,Food View,Hunger Helplines,Community Kitchens in Panvel,,,https://tahsilpanvel.webstag.net/,,,12pm-2pm; 6pm-8PM,,https://raigarh.gov.in/en/,
Maharashtra,Raigad,District,Food View,Others,Telephone numbers of the Food and Drug Administration control room. (date 25-03-2020),,,https://cdn.s3waas.gov.in/s344c4c17332cace2124a1a836d9fc4b6f/uploads/2020/03/2020032558.pdf,,,,,https://raigad.gov.in/en/contacts-appeals-press-note/,
Maharashtra,Raigad,E-Pass,,For Applicants / Citizens,,https://raigad.gov.in/en/for-applicants-citizens/,,,,,,,,
Maharashtra,Ratnagiri,District,E-Pass View,,COVID-19 State/District migration of stranded people,,,https://ratnagiri.gov.in/tofromratnagiri/,,,,,,
Maharashtra,Sangli,District,Others,,,,,https://sangli.nic.in/,,,,,,
Maharashtra,Satara,District,Others,,,,,https://www.satara.gov.in/en/,,,,,,
Maharashtra,Sindhudurg,District,Food View,Food Delivery,List of retailers with contact numbers,,,https://cdn.s3waas.gov.in/s3fae0b27c451c728867a567e8c1bb4e53/uploads/2020/03/2020032826.pdf,,,,,https://sindhudurg.nic.in/en/notice_category/announcements/,
Maharashtra,Sindhudurg,District,Others,,Form for Tourists / students / pilgrims / workers / others stuck in Sindhudurg Dist. and need permission to travel to their native place,,,https://docs.google.com/forms/d/e/1FAIpQLSdwmVbXJ_i-IqMU9a3nJgjXqC50g-qT3E9DyjFkHI-QVycUOQ/viewform,,Aadhar card number,,,https://sindhudurg.nic.in/en/covid-19-coronavirus/,
Maharashtra,Sindhudurg,District,Others,,For for Tourists / students / pilgrims / workers / others stuck in India and Maharastra region need permission to reach Sindhudurg Dist.,,,https://docs.google.com/forms/d/e/1FAIpQLScfr9LLjhDDJtzGSmbhfIB26LDOQZboYH6VKJITwiKUayU78Q/viewform,,Aadhar card number,,,https://sindhudurg.nic.in/en/covid-19-coronavirus/,
Maharashtra,Solapur,District,Health View,Tele-consultation,List of Psychiatrists and Physicians in Solapur,,,https://cdn.s3waas.gov.in/s3acc3e0404646c57502b480dc052c4fe1/uploads/2020/04/2020041155.pdf,,,,,https://solapur.gov.in/en/corona/,
Maharashtra,Solapur,District,Health View,Others,Government Health Organization or contact Zonal Offices of Corporation.,,"0217-2740370; 0217-2740371;0217-2740372;0217-2740373;0217-2740374;0217-2740375; 0217-2740399;0217-2740322",https://solapur.gov.in/en/corona/,,,,,,
Maharashtra,Solapur,District,Health View,Others,Solapur Municipal Corporation; Solapur Registration Form for Travellers from outside Solapur district,,,https://docs.google.com/forms/d/e/1FAIpQLSeZAg5GreDuQK99JXpkzRdbcl0OIY2ipvG7CJBAlcMPBFxgrg/viewform,,,,,,
Maharashtra,Thane,District,Health View,Specality Hospitals,Details of categorisation of covid facilities and hospitals,,,https://www.kdmc.gov.in/RtsPortal/cache/SHOW_DOCS/Updated-hospital-list.pdf,,,,,,
Maharashtra,Wardha,District,Others,,District website,,,https://wardha.gov.in/en/,,,,,,
Maharashtra,Washim,District,E-Pass View,,Application for permission to go out of Washim district for labours/workers/tourists/devotees/students and other persons to go out of the state / within the state,,,https://washim.gov.in/en/notice/application-for-permission-to-go-out-of-washim-district-for-labors-workers-tourists-devotees-students-and-other-persons-to-go-out-of-the-state-within-the-state/,,,,,,
Maharashtra,Yavatmal,District,E-Pass View,,,,"07232-240720;07232-240844;07232-255077",https://epassyavatmal.co.in/      https://covid19.mhpolice.in/,,Aadhar Card and Medical Certificate,,,,
Maharashtra,Yavatmal,District,E-Pass View,,Filling information for Tourists / Students / Pilgrims / Workers / Others to travel from one Taluka to another Taluka,For more information contact the given numbers,07232-240720; 07232-240844; 07232-255077,https://yavatmal.gov.in/notice/filling-information-for-tourists-students-pilgrims-workers-others-to-travel-to-yavatmal-district-from-one-taluka-to-another-taluka-are-go-to-below-link/,,Aadhar Card and Medical Certificate,,,https://yavatmal.gov.in/notice/filling-information-for-tourists-students-pilgrims-workers-others-to-travel-to-yavatmal-district-from-one-taluka-to-another-taluka-are-go-to-below-link/,
Maharashtra,Yavatmal,District,E-Pass View,,Filling information for Tourists / Students / Pilgrims / Workers / Others to travel from Yavatmal District to Other States / Districts or Travel from Other States / Districts to Yavatmal District,For more information contact the given numbers,07232-240720; 07232-240844; 07232-255077,https://covid19.mhpolice.in/,,Aadhar Card and Medical Certificate,,,https://yavatmal.gov.in/notice/regarding-filling-information-for-tourists-students-pilgrims-workers-others-to-travel-from-yavatmal-district-to-other-states-districts-or-travel-from-other-states-districts-to-yavatmal-d/,
Andhra Pradesh,ALL,State,Health View,Others,Health Advisory Helpline,,104,http://hmfw.ap.gov.in/docs/Corona%20Call%20Center.pdf,,,,,http://hmfw.ap.gov.in/,
Andhra Pradesh,ALL,State,Health View,Speciality Hospitals,List of private hospitals with contact Nos.,,,https://drive.google.com/file/d/1ijwwDohBmmNqQ8ES4KTMUGCmptNRDYBc/view,,,,,,
Andhra Pradesh,ALL,State,Health View,Tele medicine,YSR Telelmedicine,Give a missed call,14410,https://twitter.com/krishnadgoap/status/1257207456742043648,Those in need or their relatives,,8 AM to 5 PM,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Sri Venkateswara Institute of Medical Sciences; Tirupati,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Sri Venkateswara Medical College; Tirupati,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Rangaraya Medical College; Kakinada,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Sidhartha Medical College; Vijaywada,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Govt. Medical College; Ananthpur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Guntur Medical College; Guntur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Rajiv Gandhi Institute of Medical Sciences; Kadapa,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Andhra Medical College; Visakhapatnam,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Govt. Kurnool Medical College; Kurnool,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for RT-PCR covid testing,Govt. Medical College; Srikakulam,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Damien TB Research Centre; Nellore,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,SVRR Govt. General Hospital; Tirupati,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Community Health Centre; Gadi Veedhi Saluru; Vizianagaram,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Community Health Centre; Bhimavaram; West Godavari District,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Community Health Centre; Patapatnam,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Community Health Center; Nandyal; Banaganapalli; Kurnool,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,GSL Medical College & General Hospital; Rajahnagram; East Godavari District,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Madnapalle; Chittoor District,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; APVVP; Pulivendula; Kadapa District,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Rajahmundry; East Godavari District,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Noonepalli; Nandyal; Kurnool,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Anakapalli; Vishakhapatnam,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Hindupur; Anantpur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Proddatur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Machlipatnam,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Atmakur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Markapur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Tekkali,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Rampachodavaram; East Godavari,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Palamaner; Chittoor,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Amalapuram; East Godavari District,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Adoni; Kurnool,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Chirala,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Kandukuru,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Narsipatnam,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Parvathipuram,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Tadepalligudem,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Kavali,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Tenali,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Narasaraopet; Guntur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Macheria; Guntur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Kadiri,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Area Hospital; Gandhinagar; Nuzividu,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,ACSR Govt. Medical College; Nellore,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Rural Development Trust; Bathalpalli,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Govt. General Hospital; Guntur,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,Govt. General Hospital/ RIMS; Ongole,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,DST Lab Govt. Chest Hospital; Vishakhapatnam,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Vizianagram,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Chittoor,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratories for TrueNat covid testing,District Hospital; Eluru,,https://www.icmr.gov.in/,,,,,,
Andhra Pradesh,ALL,State,Health View,Others,Quarantine Centres,across districts,,https://drive.google.com/file/d/1EJ4Fd0gsxDfdBAkHVoCjoSitbWpJ77Nl/view?usp=sharing,,,,,,
Andhra Pradesh,ALL,State,Health View,Others,Apply as volunteering/for Job,Link for volunteering in any quarantine center as a Doctor/Paramedic/Nurse/Hospital/Quarantine center,,https://health.ap.gov.in/CVPASSAPP/Covid/VolunteerJobs,,,,,,
Andhra Pradesh,ALL,State,Health View,Others,Get emergency pass,,,https://gramawardsachivalayam.ap.gov.in/CVPASSAPP/CV/CVOrganizationRegistration,,,,,https://gramawardsachivalayam.ap.gov.in/CVPASSAPP/download/Covid-19E-PassUserManual-converted.pdf,
Andhra Pradesh,ALL,State,Health View,Others,Migrant labour pass or anybody,All passes,,https://www.spandana.ap.gov.in/#,,,,,,
Andhra Pradesh,ALL,State,Health View,Tele-consulatation,Tele medicine,Get on a video call with doctor,,https://esanjeevani.com/,,,,,,
Andhra Pradesh,Ananthapuramu,District,Health View,Isolation Centers,GGH; Ananthapuramu; Super Speciality Hospital; Ananthapuramu; District Hospitals; Hindupur,,,https://cdn.s3waas.gov.in/s333e8075e9970de0cfea955afd4644bb2/uploads/2020/04/2020042137.pdf,,,,,https://ananthapuramu.ap.gov.in/notice/ananthapuramu-district-covid-19-bulletin-as-on-21-04-2020/,
Andhra Pradesh,Ananthapuramu,District,Food View,Food Delivery,Integrity Control room for Essential commodities,,08554-275805,https://ananthapuramu.ap.gov.in/,,,,,,
Andhra Pradesh,Ananthapuramu,District,Food view,Others,Daily rythu bazar,From WhatsApp Bot  at number 8297104114,7331154936,,,,,,,
Andhra Pradesh,Chitoor,District,Food view,Others,Daily rythu bazar,From WhatsApp Bot  at number 8297104113,9182361167,,,,,,,
Andhra Pradesh,East Godavari,District,Food View,Food Delivery,vegetable basket @ Rs. 100/- through Mobile Rythu Bazaars to deliver to consumer door Step,,,https://eastgodavari.ap.gov.in/on-24-04-2020-honourable-deputy-chief-minister-social-welfare-minister-member-of-parliament-rajahmundry-kakinada-city-mla-and-joint-collector-launched-vegetable-basket-rs-100-through-mobile/,,,,,,
Andhra Pradesh,East Godavari,District,Food view,Others,Daily rythu bazar (Kakinada),From WhatsApp Bot  at number 8297104107,9182361268,,,,,,,
Andhra Pradesh,East Godavari,District,Shelter View,,Temporary shelter is arranged in B.C Welfare hostel; Rajahmundry for migrant labourers.,,,https://cdn.s3waas.gov.in/s36f3ef77ac0e3619e98159e9b6febf557/uploads/2020/04/2020040455.pdf,,,,,https://eastgodavari.ap.gov.in/on-03-04-2020-joint-collector-inspected-temporary-shelter-for-migrated-people-at-rajamahendravaram/,
Andhra Pradesh,East Godavari,District,Shelter View,,Temporary Shelter & rehabilitation centre is arranged at TTDC; Amalapuram & monitored by Joint collector,,,https://cdn.s3waas.gov.in/s36f3ef77ac0e3619e98159e9b6febf557/uploads/2020/04/2020040562.pdf,,,,,https://eastgodavari.ap.gov.in/on-04-04-2020-joint-collector-visited-rehabilitation-centre-at-amalapuram/,
